Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"22/09/23, 10:58:38",022158614A,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '27431' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.1.96
"22/09/23, 10:58:38",022043375D,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '26396' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.33.160
"22/09/23, 10:58:37",022142822F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27311' viewed the course with id '3330'.,web,10.167.2.155
"22/09/23, 10:58:37",022012681F,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '28192' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.91
"22/09/23, 10:58:37",0221986060,-,Questionnaire: Warm up quiz 1,Questionnaire,Individual Responses report viewed,The user with id '28577' viewed the individual responses report for user with id '28577'               to the questionnaire with course module id '317403'.,web,10.167.1.126
"22/09/23, 10:58:37",0221276350,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '26227' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.34.12
"22/09/23, 10:58:34",022041284E,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27706' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.35.14
"22/09/23, 10:58:33",0221986060,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '28577' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.1.126
"22/09/23, 10:58:32",0220619006,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26806' viewed the 'questionnaire' activity with course module id '317403'.,web,107.162.6.27
"22/09/23, 10:58:30",0220619006,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26806' viewed the course with id '3330'.,web,107.162.6.27
"22/09/23, 10:58:29",022122100C,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26653' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.8
"22/09/23, 10:58:27",022197615E,-,Questionnaire: Warm up quiz 1,Questionnaire,Individual Responses report viewed,The user with id '26515' viewed the individual responses report for user with id '26515'               to the questionnaire with course module id '317403'.,web,107.162.4.39
"22/09/23, 10:58:25",0211509258,-,File: Lecture - Week 1,File,Course module viewed,The user with id '24256' viewed the 'resource' activity with course module id '318151'.,web,107.162.6.27
"22/09/23, 10:58:25",0220291820,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26250' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.35.24
"22/09/23, 10:58:23",022122100C,-,Questionnaire: Warm up quiz 1,Questionnaire,Individual Responses report viewed,The user with id '26653' viewed the individual responses report for user with id '26653'               to the questionnaire with course module id '317403'.,web,10.167.34.8
"22/09/23, 10:58:22",022197615E,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '26515' submitted a response for the questionnaire               with course module id '317403'.,web,107.162.4.39
"22/09/23, 10:58:22",022012490C,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27611' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.1.134
"22/09/23, 10:58:20",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,10.167.35.14
"22/09/23, 10:58:20",0220291820,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26250' viewed the course with id '3330'.,web,10.167.35.24
"22/09/23, 10:58:20",022012490C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27611' viewed the course with id '3330'.,web,10.167.1.134
"22/09/23, 10:58:17",022122100C,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '26653' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.34.8
"22/09/23, 10:58:17",0221541510,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26796' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.35.11
"22/09/23, 10:58:16",0220415205,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26308' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.1.145
"22/09/23, 10:58:13",0220415205,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26308' viewed the course with id '3330'.,web,10.167.1.145
"22/09/23, 10:58:13",0221081548,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27163' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.84
"22/09/23, 10:58:12",022029815F,-,Questionnaire: Warm up quiz 1,Questionnaire,Individual Responses report viewed,The user with id '27716' viewed the individual responses report for user with id '27716'               to the questionnaire with course module id '317403'.,web,10.167.0.216
"22/09/23, 10:58:12",0221541510,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26796' viewed the course with id '3330'.,web,10.167.35.11
"22/09/23, 10:58:11",020176934D,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '18244' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.35.4
"22/09/23, 10:58:10",0221081548,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27163' viewed the course with id '3330'.,web,10.167.2.84
"22/09/23, 10:58:10",022188714D,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26012' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.82
"22/09/23, 10:58:09",0211277704,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '23066' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.32.192
"22/09/23, 10:58:09",022029815F,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '27716' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.0.216
"22/09/23, 10:58:07",020176934D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18244' viewed the course with id '3330'.,web,10.167.35.4
"22/09/23, 10:58:06",020074782F,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '18248' viewed the 'questionnaire' activity with course module id '317403'.,web,107.162.6.28
"22/09/23, 10:58:06",0221943339,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26694' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.139
"22/09/23, 10:58:06",0221823214,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27444' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.41
"22/09/23, 10:58:04",0222086421,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26854' viewed the 'questionnaire' activity with course module id '317403'.,web,10.187.32.71
"22/09/23, 10:58:04",0180632649,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '9473' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.244
"22/09/23, 10:58:04",0221908904,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27690' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.162
"22/09/23, 10:58:03",0221823214,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27444' viewed the course with id '3330'.,web,10.167.34.41
"22/09/23, 10:58:03",020074782F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18248' viewed the course with id '3330'.,web,107.162.6.40
"22/09/23, 10:58:03",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the course with id '3330'.,web,10.167.33.139
"22/09/23, 10:58:00",0222086421,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26854' viewed the course with id '3330'.,web,10.187.32.71
"22/09/23, 10:58:00",022158614A,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27431' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.1.96
"22/09/23, 10:58:00",0221908904,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27690' viewed the course with id '3330'.,web,10.167.33.162
"22/09/23, 10:58:00",021157745B,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '23317' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.235
"22/09/23, 10:57:59",022043375D,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26396' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.160
"22/09/23, 10:57:59",0221823214,-,Forum: Announcements,Forum,Course module viewed,The user with id '27444' viewed the 'forum' activity with course module id '317923'.,web,10.167.34.41
"22/09/23, 10:57:58",0220389426,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26314' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.90
"22/09/23, 10:57:57",021157745B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23317' viewed the course with id '3330'.,web,10.167.34.235
"22/09/23, 10:57:57",0221286252,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26857' viewed the 'questionnaire' activity with course module id '317403'.,web,107.162.6.28
"22/09/23, 10:57:55",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,107.162.6.28
"22/09/23, 10:57:55",022043375D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26396' viewed the course with id '3330'.,web,10.167.33.160
"22/09/23, 10:57:55",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the course with id '3330'.,web,10.167.2.90
"22/09/23, 10:57:53",0220224526,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26251' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.29
"22/09/23, 10:57:51",0221705608,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27469' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.21
"22/09/23, 10:57:50",022158614A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27431' viewed the course with id '3330'.,web,10.167.1.96
"22/09/23, 10:57:50",022122100C,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26653' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.8
"22/09/23, 10:57:47",022122100C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26653' viewed the course with id '3330'.,web,10.167.34.8
"22/09/23, 10:57:46",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the course with id '3330'.,web,10.167.34.21
"22/09/23, 10:57:45",022197615E,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26515' viewed the 'questionnaire' activity with course module id '317403'.,web,107.162.4.30
"22/09/23, 10:57:45",0221973140,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26450' viewed the 'questionnaire' activity with course module id '317403'.,web,107.162.6.42
"22/09/23, 10:57:42",022029815F,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '27716' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.0.216
"22/09/23, 10:57:40",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:57:39",022122100C,-,Questionnaire: Getting started,Questionnaire,Course module viewed,The user with id '26653' viewed the 'questionnaire' activity with course module id '318068'.,web,10.167.34.8
"22/09/23, 10:57:38",0221276350,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26227' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.34.12
"22/09/23, 10:57:37",022197615E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26515' viewed the course with id '3330'.,web,107.162.4.39
"22/09/23, 10:57:21",0180632649,-,File: Lecture - Week 1,File,Course module viewed,The user with id '9473' viewed the 'resource' activity with course module id '318151'.,web,10.167.33.244
"22/09/23, 10:57:08",0180632649,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '9473' viewed the course with id '3330'.,web,10.167.33.244
"22/09/23, 10:57:00",0211277704,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23066' viewed the course with id '3330'.,web,107.162.6.43
"22/09/23, 10:56:50",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '1' of the course with id '3330'.,ws,107.162.6.30
"22/09/23, 10:56:47",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,ws,107.162.6.31
"22/09/23, 10:56:38",0220502202,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '28067' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.1.125
"22/09/23, 10:56:30",0220502202,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28067' viewed the course with id '3330'.,web,10.167.1.125
"22/09/23, 10:56:24",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '1' of the course with id '3330'.,ws,107.162.6.28
"22/09/23, 10:55:55",0222086421,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26854' viewed the course with id '3330'.,web,10.187.32.71
"22/09/23, 10:55:40",022012681F,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '28192' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.91
"22/09/23, 10:55:33",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the course with id '3330'.,web,10.167.2.91
"22/09/23, 10:55:08",022188714D,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26012' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.2.82
"22/09/23, 10:54:51",022188714D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26012' viewed the course with id '3330'.,web,10.167.2.82
"22/09/23, 10:54:34",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the course with id '3330'.,web,10.167.34.12
"22/09/23, 10:54:15",022148763B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26276' viewed the course with id '3330'.,web,10.167.35.81
"22/09/23, 10:53:57",022200811A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26870' viewed the course with id '3330'.,web,10.167.33.171
"22/09/23, 10:53:55",0211509258,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '24256' viewed the course with id '3330'.,web,107.162.6.27
"22/09/23, 10:53:52",022200811A,-,Questionnaire: Warm up quiz 1,Questionnaire,Responses submitted,The user with id '26870' submitted a response for the questionnaire               with course module id '317403'.,web,10.167.33.171
"22/09/23, 10:53:35",0221973140,-,File: Lecture - Week 1,File,Course module viewed,The user with id '26450' viewed the 'resource' activity with course module id '318151'.,web,107.162.6.42
"22/09/23, 10:53:26",0221973140,-,File: How to get started,File,Course module viewed,The user with id '26450' viewed the 'resource' activity with course module id '317917'.,web,107.162.6.42
"22/09/23, 10:53:20",0220224526,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26251' viewed the course with id '3330'.,web,10.167.33.29
"22/09/23, 10:53:19",0211277704,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23066' viewed the course with id '3330'.,web,10.167.32.192
"22/09/23, 10:53:18",0221986060,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '28577' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.1.126
"22/09/23, 10:53:17",0221823214,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27444' viewed the 'resource' activity with course module id '318151'.,web,10.167.34.41
"22/09/23, 10:53:07",022158614A,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27431' viewed the 'resource' activity with course module id '318151'.,web,10.167.1.96
"22/09/23, 10:53:00",0221986060,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28577' viewed the course with id '3330'.,web,10.167.1.126
"22/09/23, 10:52:46",022200811A,-,Questionnaire: Warm up quiz 1,Questionnaire,Course module viewed,The user with id '26870' viewed the 'questionnaire' activity with course module id '317403'.,web,10.167.33.171
"22/09/23, 10:52:46",022148763B,-,URL: Discord,URL,Course module viewed,The user with id '26276' viewed the 'url' activity with course module id '318105'.,web,10.167.35.81
"22/09/23, 10:52:40",022200811A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26870' viewed the course with id '3330'.,web,10.167.33.171
"22/09/23, 10:52:39",0221973140,-,URL: Discord,URL,Course module viewed,The user with id '26450' viewed the 'url' activity with course module id '318105'.,web,107.162.6.28
"22/09/23, 10:52:17",0221586049,-,File: Lecture - Week 1,File,Course module viewed,The user with id '26667' viewed the 'resource' activity with course module id '318151'.,web,10.167.0.193
"22/09/23, 10:52:12",0221586049,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26667' viewed the course with id '3330'.,web,10.167.0.193
"22/09/23, 10:51:57",022158614A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27431' viewed the course with id '3330'.,web,10.167.1.96
"22/09/23, 10:51:16",022122100C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26653' viewed the course with id '3330'.,web,10.167.34.8
"22/09/23, 10:51:06",022158614A,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27431' viewed the 'resource' activity with course module id '318151'.,web,10.167.1.96
"22/09/23, 10:50:53",022158614A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27431' viewed the course with id '3330'.,web,10.167.1.96
"22/09/23, 10:50:43",022012681F,-,File: Lecture - Week 1,File,Course module viewed,The user with id '28192' viewed the 'resource' activity with course module id '318151'.,web,10.167.2.91
"22/09/23, 10:50:39",022012681F,-,URL: Discord,URL,Course module viewed,The user with id '28192' viewed the 'url' activity with course module id '318105'.,web,10.167.2.91
"22/09/23, 10:50:39",022012681F,-,URL: Discord,URL,Course module viewed,The user with id '28192' viewed the 'url' activity with course module id '318105'.,web,10.167.2.91
"22/09/23, 10:50:36",022158614A,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27431' viewed the 'resource' activity with course module id '318151'.,web,10.167.1.96
"22/09/23, 10:50:31",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the course with id '3330'.,web,10.167.2.91
"22/09/23, 10:50:26",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the course with id '3330'.,web,10.167.34.12
"22/09/23, 10:50:18",022148763B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26276' viewed the course with id '3330'.,web,10.167.35.81
"22/09/23, 10:49:27",0221286252,-,File: Lecture - Week 1,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '318151'.,web,107.162.6.27
"22/09/23, 10:49:24",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,107.162.6.27
"22/09/23, 10:49:20",022158614A,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27431' viewed the course with id '3330'.,web,10.167.1.96
"22/09/23, 10:48:10",0220224526,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26251' viewed the course with id '3330'.,web,10.167.33.29
"22/09/23, 10:48:10",0220224526,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26251' viewed the course with id '3330'.,web,10.167.33.29
"22/09/23, 10:48:08",0221823214,-,Questionnaire: Getting started,Questionnaire,All Responses report viewed,The user with id '27444' viewed the all responses report for the questionnaire               with course module id '318068'.,web,10.167.34.41
"22/09/23, 10:48:05",0221823214,-,Questionnaire: Getting started,Questionnaire,Responses submitted,The user with id '27444' submitted a response for the questionnaire               with course module id '318068'.,web,10.167.34.41
"22/09/23, 10:47:51",0221081548,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27163' viewed the course with id '3330'.,web,10.167.2.84
"22/09/23, 10:47:47",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the course with id '3330'.,web,10.167.2.90
"22/09/23, 10:47:40",0221823214,-,Questionnaire: Getting started,Questionnaire,Course module viewed,The user with id '27444' viewed the 'questionnaire' activity with course module id '318068'.,web,10.167.34.41
"22/09/23, 10:47:39",0221823214,-,File: How to get started,File,Course module viewed,The user with id '27444' viewed the 'resource' activity with course module id '317917'.,web,10.167.34.41
"22/09/23, 10:47:35",0221823214,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27444' viewed the course with id '3330'.,web,10.167.34.41
"22/09/23, 10:47:34",021157745B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23317' viewed the course with id '3330'.,web,10.167.34.235
"22/09/23, 10:47:28",0221276350,-,File: Lecture - Week 1,File,Course module viewed,The user with id '26227' viewed the 'resource' activity with course module id '318151'.,web,10.167.34.12
"22/09/23, 10:47:23",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the course with id '3330'.,web,10.167.34.12
"22/09/23, 10:46:46",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the course with id '3330'.,web,10.167.34.21
"22/09/23, 10:45:49",0220502202,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28067' viewed the course with id '3330'.,web,10.167.1.125
"22/09/23, 10:45:38",0220502202,-,Questionnaire: Getting started,Questionnaire,Individual Responses report viewed,The user with id '28067' viewed the individual responses report for user with id '28067'               to the questionnaire with course module id '318068'.,web,10.167.1.125
"22/09/23, 10:45:33",0220502202,-,Questionnaire: Getting started,Questionnaire,Course module viewed,The user with id '28067' viewed the 'questionnaire' activity with course module id '318068'.,web,10.167.1.125
"22/09/23, 10:45:24",0220502202,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28067' viewed the course with id '3330'.,web,10.167.1.125
"22/09/23, 10:45:16",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:45:11",022029815F,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27716' viewed the 'resource' activity with course module id '318151'.,web,10.167.0.216
"22/09/23, 10:45:09",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:45:07",022029815F,-,Questionnaire: Getting started,Questionnaire,Course module viewed,The user with id '27716' viewed the 'questionnaire' activity with course module id '318068'.,web,10.167.0.216
"22/09/23, 10:44:54",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:44:44",0222086421,-,File: Lecture - Week 1,File,Course module viewed,The user with id '26854' viewed the 'resource' activity with course module id '318151'.,web,10.187.32.71
"22/09/23, 10:44:34",0222086421,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26854' viewed the course with id '3330'.,web,10.187.32.71
"22/09/23, 10:43:30",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:43:26",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:43:01",022029815F,-,File: Lecture - Week 1,File,Course module viewed,The user with id '27716' viewed the 'resource' activity with course module id '318151'.,web,10.167.0.216
"22/09/23, 10:42:48",022029815F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27716' viewed the course with id '3330'.,web,10.167.0.216
"22/09/23, 10:42:37",020074782F,-,URL: Discord,URL,Course module viewed,The user with id '18248' viewed the 'url' activity with course module id '318105'.,web,10.167.34.245
"22/09/23, 10:42:31",020074782F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18248' viewed the course with id '3330'.,web,10.167.34.245
"22/09/23, 10:42:28",020074782F,-,File: Lecture - Week 1,File,Course module viewed,The user with id '18248' viewed the 'resource' activity with course module id '318151'.,web,10.167.34.245
"22/09/23, 10:42:25",020074782F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18248' viewed the course with id '3330'.,web,10.167.34.245
"22/09/23, 10:42:21",020074782F,-,File: How to get started,File,Course module viewed,The user with id '18248' viewed the 'resource' activity with course module id '317917'.,web,10.167.34.245
"22/09/23, 10:42:17",020074782F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18248' viewed the course with id '3330'.,web,10.167.34.245
"22/09/23, 10:38:57",020074782F,-,File: Lecture - Week 1,File,Course module viewed,The user with id '18248' viewed the 'resource' activity with course module id '318151'.,web,107.162.6.27
"22/09/23, 10:38:42",020074782F,-,File: How to get started,File,Course module viewed,The user with id '18248' viewed the 'resource' activity with course module id '317917'.,web,107.162.6.28
"22/09/23, 10:38:35",020074782F,-,Questionnaire: Getting started,Questionnaire,Course module viewed,The user with id '18248' viewed the 'questionnaire' activity with course module id '318068'.,web,107.162.6.31
"22/09/23, 10:38:19",020074782F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '18248' viewed the course with id '3330'.,web,107.162.6.43
"22/09/23, 10:30:21",0220224526,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26251' viewed the course with id '3330'.,web,10.167.33.29
"22/09/23, 10:30:17",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the section number '1' of the course with id '3330'.,ws,10.167.1.128
"22/09/23, 10:30:15",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the course with id '3330'.,ws,10.167.1.128
"22/09/23, 10:30:10",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the section number '1' of the course with id '3330'.,ws,10.167.1.128
"22/09/23, 10:24:19",021157745B,-,File: Lecture - Week 1,File,Course module viewed,The user with id '23317' viewed the 'resource' activity with course module id '318151'.,web,10.167.34.235
"22/09/23, 10:24:16",021157745B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '23317' viewed the course with id '3330'.,web,10.167.34.235
